country iso3,country name,category breakdown,indicator,technology or sector,year,value,unit,number of observations
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2015,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2016,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2017,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2018,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2019,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2020,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2021,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2015,0,Percentage,2.66666674613953
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2016,0,Percentage,2.66666674613953
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2017,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2018,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2019,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2020,0,Percentage,4
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2021,0,Percentage,4
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2015,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2016,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2017,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2018,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2019,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2020,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2021,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2017,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2018,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2019,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2020,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2021,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Clean energy,2021,0,Percentage,7
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy,2021,0,Percentage,22
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and digital,2021,0,Percentage,6
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and non-digital,2021,0,Percentage,16
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2015,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2016,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2017,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2018,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2019,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2020,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2021,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2015,0,Percentage,3.83333325386047
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2016,0,Percentage,3.83333325386047
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2017,0,Percentage,4.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2018,0,Percentage,4.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2019,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2020,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2021,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2015,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2016,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2017,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2018,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2019,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2020,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2021,0,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Non-clean energy,2021,0,Percentage,15
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Non-energy,2021,0.233972862362862,Percentage,2137
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2015,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2016,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2017,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2018,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2019,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2020,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2021,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2015,0,Percentage,2.66666674613953
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2016,0,Percentage,2.66666674613953
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2017,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2018,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2019,0,Percentage,3
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2020,0,Percentage,4
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2021,0,Percentage,4
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2015,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2016,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2017,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2018,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2019,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2020,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2021,0,Percentage,0.666666686534882
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2017,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2018,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2019,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2020,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2021,0,Percentage,0.333333343267441
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Clean energy,2021,0,Percentage,7
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy,2021,4.54545450210571,Percentage,22
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy and digital,2021,0,Percentage,6
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy and non-digital,2021,6.25,Percentage,16
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2015,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2016,0,Percentage,3.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2017,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2018,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2019,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2020,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2021,0,Percentage,4.5
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2015,0,Percentage,3.83333325386047
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2016,0,Percentage,3.83333325386047
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2017,0,Percentage,4.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2018,0,Percentage,4.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2019,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2020,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2021,0,Percentage,5.33333349227905
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2015,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2016,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2017,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2018,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2019,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2020,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Grid,2021,60,Percentage,1.66666662693024
ARG,argentina,"Probability of success, acquisition, IPO",Probability of success,Non-clean energy,2021,6.66666650772095,Percentage,15
